tagName,Count,Excerpt
"foucalts-pendulum","2","For questions about Foucault's Pendulum, the novel by Uberto Eco. Use in conjunction with [uberto-eco]."
"booker-prize","2","For questions about the Man Booker Prize, a prestigious literary award given to authors who demonstrate exemplary original works in literature, and who have published their work in the United Kingdom. Use for questions about the award, not for questions about books that received this award."
"eva-ibbotson","2","Eva Ibbotson, 1925-2010, was the author of several children's books, such as ""The Secret of Platform 13"" and ""The Star of Kazan"". Use this tag for questions about her and her works."
"nicholas-nickleby","2","For questions about the novel Nicholas Nickleby, by Charles Dickens. Use this tag with the [charles-dickens] tag. "
"brothers-grimm","2","Questions about the brothers Grimm (Jacob Ludwig Karl Grimm (1785–1863) and Wilhelm Carl Grimm (1786–1859)) and their works. Questions about their works should be tagged under [german-literature]."
"david-foster-wallace","2","For questions regarding David Foster Wallace and his works."
"hardy-boys","2","For questions regarding the ""Hardy Boys"" book series, by Franklin W. Dixon. Use this tag with the [Franklin-w-dixon] tag."
"dr-seuss","2","For questions about the works of Theodor Seuss Geisel (Dr. Seuss) and his life as a writer."
"invisible-cities","2","Questions regarding the 1972 novel 'Invisible Cities', originally written in Italian by Italian author Italo Calvino. Use this tag with [italo-calvino] and [italian-literature]."
"arundhati-roy","2","For questions about the author Arundhati Roy, an Indian political activist and author, or about any of her literary works, most famously her political essays and novel, The God of Small Things."
"the-god-of-small-things","2","For questions about the Booker Prize winning novel, The God of Small Things, written by Arundhati Roy. Published in 1997, the novel tells the story of two twins navigating Indian society and experiencing issues such as societal class, family and love."
"the-heroes-of-olympus","2","The sequel series to Percy Jackson and the Olympians, by Rick Riordan. It has 5 main books: The Lost Hero, The Son of Neptune, The Mark of Athena, The House of Hades, and The Blood of Olympus. Use this tag for questions that pertain specifically to this series. Use in conjunction with [rick-riordan]."
"mark-haddon","2","For questions about the British writer Mark Haddon or about any of his literary works, most famously ""The Curious Incident of the Dog in the Night-Time""."
"curious-incident-dog-in-night-time","2","For questions about ""The Curious Incident of the Dog in the Night-time,"" a 2003 novel by Mark Haddon. Use this tag with the [mark-haddon] tag."
"george-eliot","2","George Eliot was the pen name used by the 19th-century English author Mary Ann (or Marian) Evans, who is most famous for her novels of the English countryside, such as Middlemarch and Silas Marner."
"daniel-defoe","2","For questions about Daniel Defoe as a writer, or about any of his literary works, most famously the novel Robinson Crusoe."
"ngugi-wa-thiongo","2","For questions about the Kenyan writer Ngũgĩ wa Thiong'o or about any of his literary works."
"a-grain-of-wheat","2","For questions about ""A Grain of Wheat"", the novel by the Kenyan writer Ngũgĩ wa Thiong'o. Use with the [ngugi-wa-thiongo] tag."
"robinson-crusoe","2","For questions about the novel by Daniel Defoe. Use with the [daniel-defoe] tag."
"norton-juster","2","For questions about the US writer Norton Juster or about any of his literary works."
"the-phantom-tollbooth","2","For questions about the short fantasy novel The Phantom Tollbooth by Norton Juster. Use with the [norton-juster] tag."
"arthur-miller","2","For questions about the US writer Arthur Miller (1915-2005) or about any of his literary works, including plays and essays."
"apocryphal-works","2","Questions related to works whose authorship is unknown or doubtful."
"things-fall-apart","2","Questions related to the 1958 novel Things Fall Apart by the Nigerian author Chinua Achebe. Use this tag with the [chinua-achebe] tag."
"francois-rabelais","2","Questions related to the works of the French monk, physician, humanist and author François Rabelais († 1553), who is best remembered for his series of novels about Gargantua and Patagruel."
"major-barbara","2","Questions related to the 1905 play Major Barbara by the Irish playwright George Bernard Shaw. Use this tag with the [george-bernard-shaw] tag."
"the-old-man-and-the-sea","2","Questions related to the 1951 novel ""The Old Man and the Sea"" by Ernest Hemingway. Use this tag with the [ernest-hemingway] tag."
"max-beerbohm","2","Questions related to the English essayist, parodist and caricaturist Henry Maximilian ""Max"" Beerbohm (1872 – 1956) and his work."
"candida","2","Questions related to the 1894 comedy Candida (published 1898) by the Irish playwright George Bernard Shaw. Use this tag with the [george-bernard-shaw] tag."
"bleak-house","2","Questions related to the novel Bleak House (1852 – 1853) by the English author Charles Dickens. Use this tag with the [charles-dickens] tag."
"nnedi-okorafor","2","Questions about the Nigerian-American author Nnedi Okorafor (born 1974) and her work."
"john-bunyan","2","For questions about the English writer and Puritan preacher John Bunyan (1628 – 1688) or about any of his literary work, most famously the allegory The Pilgrim's Progress."
"china-mieville","2","Questions related to the English author and activist China Tom Miéville (born 1972) and his work."
"adventures-of-tom-sawyer","2","Questions related to the 1876 novel The Adventures of Tom Sawyer by Mark Twain. Use this tag with the [mark-twain] tag."
"gertrude-chandler-warner","2","Questions related to the American author Gertrude Chandler Warner (1890 – 1979) and her work."
"the-eagles","2","For questions about the popular American rock group The Eagles (and its members) as they relate to literature, specifically their songs. Use this tag together with [song-lyrics]. "
"nation","2","For questions about ""Nation"", Terry Pratchett's 2008 alternative history novel. Use with the [terry-pratchett] tag."
"digger","2","To be used for ""Digger"", the webcomic written by Ursula Vernon. Use with the [comics] and [ursula-vernon] tags."
"metaliterature","2","A literary work which is written to discuss another piece of literature, also known as a literary criticism."
"v-for-vendetta","2","To be used for Alan Moore and David Lloyd's graphic novel. Use with the [alan-moore] or [david-lloyd] tags, and the [comics] tag."
"his-masters-voice","2","For questions about Stanislaw Lem's 1962 science fiction novel. Use with the [stanislaw-lem] tag."
"till-we-have-faces","2","For questions about book the ""Till We Have Faces"" by the British writer C. S. Lewis. Use this with the [c-s-lewis] tag."
"ebooks","2","For questions about the electronic books as a medium, not for books read in the digital format."
"tinker-tailor-soldier-spy","2","For questions about the 1974 spy novel. Use with the [john-le-carre] tag."
"19-days-one-day","2","For the Chinese webcomic (manhua) by [old-xian]. Use with the [old-xian] and [chinese-literature] tags."
"old-xian","2","Use this tags for questions about Old Xian (Old先), the Chinese comic artist, and her works, such as [19-days-one-day]."
"manhua","2","For questions about Chinese comics; use this tags either for specific works (with appropriate title and author tag), or for the medium as a whole."
"chinua-achebe","2","For questions about the Nigerian writer Chinua Achebe (1930-2013) or about any of his literary works, most famously the 1958 novel ""Things Fall Apart""."
"anthony-burgess","2","For questions about the 20th-century English writer Anthony Burgess or about any of his literary works, most famously ""A Clockwork Orange""."
"winston-churchill","2","For questions regarding the life and works of Winston Churchill, a British politician, speaker, and writer most notable for being the Prime Minister of England from 1940 - 1945."
"prisoners-of-power","2","Also known as ""The Inhabited Island"" (and rarer, ""Dark Planet""), ""Prisoners of Power"" is a novel by the Strugatsky brothers. Use with the [russian-literature] and [strugatsky-brothers] tags."
"the-host","2","""The Host"" is a novel by Stephanie Meyer, which focuses on Wanderer, a member of an alien species that inhabitants the bodies of other species and controls them, called 'souls', and her interactions with the previous occupant of the body and the other humans on Earth. Use this tag with the [stephanie-meyer] tag."
