tagName,Count,Excerpt
"hermite-polynomials","130",""
"artinian","128","For questions on Artinian rings, Artinian modules and related notions. "
"fixed-point-iteration","128",""
"group-schemes","128","A group scheme over a scheme S is simply a group object in the category of schemes over S."
"elliptic-operators","128","For questions about elliptic differential operators."
"marginal-distribution","127","Marginal probability distributions arise from joint probability measures on  product spaces. The marginal distributions are the push-forward measures induced by the coordinate projections. "
"binary-programming","126","An optimization problem in which the decision variables are binary."
"morphism","126","In category theory, a morphism is a structure-preserving map, such as continuous mappings on topological spaces, measurable functions, and linear maps."
"gaussian","126","For questions about the Gaussian probability distribution, its definition, properties and use."
"data-mining","126","This tag is for questions about data mining, which is an interdisciplinary subfield of computer science. It is the computational process of discovering patterns in large data sets."
"positive-characteristic","125","For questions involving rings of positive characteristic, particularly those questions whose statements and hypotheses heavily rely on positive characteristic.  Consider using the ring-theory tag for questions that apply to rings of all characteristics."
"quadrics","125","Not to be confused with quadratic equations, a quadric or quadric surface (quadric hypersurface in higher dimensions), is a generalization of conic sections (ellipses, parabolas, and hyperbolas)."
"publishing","125","For questions about publishing mathematical content."
"galois-cohomology","124","For questions on Galois cohomology, the study of the group cohomology of Galois modules."
"vector-lattices","124","For questions about vector lattices (aka. Riesz spaces; a type of vector space equipped with a partial order), Banach lattices and similar topics."
"interval-arithmetic","124","Interval arithmetic is the arithmetic of quantities that lie within specified ranges (i.e., intervals) instead of having definite known values."
"rounding-error","124",""
"platonic-solids","123","A Platonic solid is a regular, convex polyhedron with congruent faces of regular polygons and the same number of faces meeting at each vertex."
"singular-integrals","122","Singular integrals are integral operators with kernel $K:\mathbb{R}^n\times\mathbb{R}^n\to\mathbb{R}$ that is not defined on the diagonal $x=y.$ This tag is for questions related to singular integrals and their applications. "
"magic-square","121","A Magic Square of order $n$ is an arrangement of $n^2$ numbers, usually distinct integers, in a square, such that the $n$ numbers in all rows, all columns, and both diagonals sum to the same constant.
"
"involutions","121","For problems related to involutions , that is functions that are their own inverses ."
"stable-homotopy-theory","121",""
"stochastic-pde","121","Stochastic partial differential equations are partial differential equations with a random driving force. Please do not use this tag just because there are stochastic processes and differential equations in your question. Consider if [tag: SDE] is a better choice. This tag is only to be used for PDEs driven by noise."
